,0,1,2,3,4,5,6,7
0,45.635674286800864,32.75440409932411,29.60992161387502,43.23565364341522,34.38350466871713,30.38084168786764,108,44
1,79.67233901372863,67.57356073560969,66.75410025066171,79.98809637139779,68.30567673541948,65.70622689318274,214,94
2,75.53589687915417,69.59484264523108,65.8692604756148,76.39853245468389,69.45700905029847,65.14445849501766,211,90
3,64.6886252838672,53.27247116668205,54.03890354945074,65.30045430587585,53.3178847227888,53.38166097133535,172,80
4,44.09063800443434,33.340014527497615,33.56934746806804,43.18379622097554,34.10858449617306,33.70761928285143,111,65
5,83.5565115212896,82.3874103799055,73.05607809880485,85.0897846777591,80.86864950665407,73.04156581558682,239,83
6,46.36035851953236,43.203668291789405,43.43597318867822,47.86969537332489,42.532517032385165,42.59778759428995,133,66
7,49.61306333373057,42.611181273255575,40.77575539301388,49.31486162178401,43.14863758313646,40.536500795079526,133,60
8,84.45478791492839,71.9221016711067,68.62311041396495,85.56691697415636,69.76048559178113,69.67259743406251,225,61
9,83.41538738137689,82.30350622934853,77.28110638927458,85.80448954897581,81.14476503582611,76.05074541519801,243,77
10,85.26881380212977,70.151254374209,70.57993182366128,84.8155042379868,71.30055197345803,69.88394378855513,226,101
11,62.4061173634065,47.7774656952778,46.81641694131568,61.63681039907799,48.399240397506276,46.96394920341578,157,55
12,84.09802194622755,71.65046928221528,72.25150877155714,85.42946445841994,72.1794511171906,70.39108442438945,228,90
13,60.984737960918906,52.985119190740036,52.03014284834106,60.03311327093893,54.092324974440416,51.87456175462066,166,46
14,103.28606053717368,79.34294120073656,80.37099826208974,100.00888234865322,81.25684258543905,81.73427506590774,263,97
15,35.50462830728771,31.635442836403193,31.859928856309114,36.62459197875861,31.261775855431623,31.11363216580979,99,59
16,77.8247993057283,62.95441604592995,59.22078464834175,77.55289561617366,63.053192856992986,59.39391152683334,200,102
17,65.62209334611079,60.77728406938621,57.60062258450296,67.17207689399412,59.35520659382212,57.47271651218378,184,94
18,77.21690899448436,67.64820332189943,65.13488768361618,78.06226052463904,67.22999396071975,64.70774551464123,210,103
