,0,1,2,3,4,5,6,7
0,44.68134857693312,31.497112431441764,31.821538991625115,42.552093958852,33.183650068247,32.26425597290102,108,44
1,80.3805099525441,66.39447379670735,67.22501625074852,81.36452329164445,66.53812312563896,66.09735358271658,214,94
2,65.47541828883605,50.83876599934488,46.68581571181909,64.83528004007724,51.32694166592125,46.83777829400152,163,78
3,43.533169413120305,34.04595062928084,33.42087995759886,43.20830005745584,34.589201199188054,33.20249874335611,111,65
4,82.94207113724444,83.3473367889464,72.7105920738092,84.02947801657743,82.22823191986599,72.74229006355658,239,83
5,46.515401123991026,41.96800705902891,44.516591816980075,47.85806126446756,42.12355663707217,43.01838209846026,133,66
6,51.749023620510265,43.73822943550463,43.5127469439851,51.83052318324452,43.838286651166996,43.3311901655885,139,70
7,81.43677032169968,73.38603478501818,70.17719489328209,82.22417105450413,71.36250615239068,71.41332279310515,225,61
8,83.08365260295875,81.94020176454309,77.97614563249817,85.73303308158414,80.48458810761015,76.7823788108057,243,77
9,65.01073859901453,59.13964713323203,59.84961426775341,66.0415332510796,59.66072688208948,58.29773986683092,184,72
10,62.127952420851436,46.79616581807693,48.07588176107162,61.4887311889873,48.4956468334599,47.015621977552776,157,55
11,103.9287167434171,79.34582684149568,79.72545641508722,102.23565315672343,80.43022914033278,80.33411770294383,263,97
12,36.07149109707474,32.192276992324054,30.73623191060121,36.84978629826325,32.32255004305942,29.82766365867732,99,59
13,76.1088761692556,62.19823792565301,61.69288590509139,77.12528118379414,62.41982404918929,60.45489476701656,200,102
14,67.03954989404104,59.66900559084239,57.29144451511659,68.1395053584935,59.4017963943683,56.45869824713817,184,94
15,59.470172451053465,53.68516879327314,56.844658755673386,60.22061596300726,54.454854664500594,55.32452937249216,170,75
16,52.986856202458355,49.30462898707994,46.708514810461665,53.63265838725994,49.50089329101453,45.86644832172554,149,72
17,118.27035318274154,101.64664095795597,96.08300585930238,115.96530658833228,103.7098117957324,96.32488161593531,316,99
18,59.468293941279825,46.06305501518971,46.468651043530485,60.01662811335079,45.98329272956178,46.00007915708744,152,81
19,101.53658588683811,73.25227020469393,78.21114390846793,99.94591726348924,75.34280783531146,77.71127490119932,253,125
20,48.39205915991096,46.000563134091124,49.60737770599792,49.11421514131015,46.39448265864322,48.49130220004662,144,77
21,56.09686942870506,45.082922871550146,42.82020769974479,56.35736495467592,45.16263812931419,42.47999691600988,144,85
22,42.95307200894823,45.08159889277234,43.96532909827942,44.046804990751454,44.73177284694207,43.221422162306474,132,65
23,86.0029336510841,68.05950544394643,67.93756090496944,83.59262897782767,69.73509563345905,68.6722753887133,222,88
24,91.70321537329119,70.45940034091483,74.83738428579393,89.53842813563803,71.43982734491856,76.02174451944353,237,100
25,58.59953346998158,46.97161243113087,48.42885409888755,59.2029280707965,48.051585955034604,46.745485974168865,154,75
26,65.46624970619635,53.5509972570532,50.982753036750466,64.28386579015546,55.02028207796259,50.695852131881935,170,79
27,78.61684776376588,47.92680309836311,40.45634913787101,65.08393948851203,55.377207968277446,46.538852543210496,167,87
28,63.58610564860942,55.95369177592255,57.460202575467996,64.20963058159666,56.295624597178204,56.49474482122512,177,86
29,54.90117924715253,39.76855367388113,35.33026707896632,54.003289070015,40.54084201568428,35.455868914300716,130,82
30,122.48703852982636,79.68291414501984,79.83004732515379,117.9044218286101,81.32109873704006,82.77447943434983,282,97
31,36.040544808365475,31.663589175730372,30.295866015904135,35.5401381835016,31.73245141798994,30.72741039850846,98,54
32,54.76718092813524,50.78960340713446,47.443215664730296,55.4925563368748,50.79207157776441,46.71537208536079,153,79
33,62.28334715960743,44.0905164133019,50.62613642709067,63.76570722228366,44.574388916978904,48.65990386073741,157,98
34,106.72707938106657,62.36924465996196,61.90367595897151,107.0145992602288,63.816732844170375,60.168667895600805,231,128
35,53.85523251950378,46.18656536242867,47.95820211806757,55.583058317698956,46.424103534806676,45.992838147494346,148,83
36,67.60619999646974,52.02565519956908,51.36814480396115,67.5748791690873,53.17495631990183,50.250164511010844,171,92
37,77.37499689080755,59.47604377183454,60.148959337357915,76.0448407257394,61.325207846822444,59.629951427438144,197,63
38,54.8440523798614,42.60434913879643,43.551598481342154,54.21822496015259,43.99936627622025,42.78240876362716,141,73
39,63.73387785654503,45.96981413936108,46.29630800409393,62.81868924442783,46.25192781931062,46.929382936261526,156,71
40,131.747221633936,105.92399336995992,100.32878499610415,128.22470003807877,108.06081631440517,101.71448364751615,338,93
41,58.234331055470356,49.87381073644178,52.891858208087875,58.99142485860888,50.22027368197039,51.78830145942075,161,80
42,101.08517093056996,80.45368741670755,81.46114165272246,99.61240047955445,82.09599892530012,81.29160059514545,263,106
43,64.2894574080838,49.16380139325105,49.54674119866516,64.24096918227039,49.74449114978284,49.014539667946806,163,66
44,72.97378439246916,58.04642135916309,52.97979424836781,71.12634711440045,60.54895502854077,52.32469785705883,184,96
45,70.32511526012192,53.701249907075976,53.973634832802084,70.99013636549621,53.82492667377976,53.184936960724045,178,105
46,53.95849688713187,50.1114364278294,47.930066685038724,53.43450185687484,50.64505835895745,47.92043978416775,152,80
47,73.32606579745037,57.82956515654847,58.844369046001134,73.81694180667577,58.48681387966515,57.69624431365906,190,113
48,45.84263615476023,38.88077345309913,39.27659039214065,46.11360862355398,39.54783485764055,38.33855651880547,124,70
49,47.9078367912619,31.856620066235426,31.23554314250266,47.043851714258885,32.340511529495465,31.615636756245642,111,77
50,89.77126549751473,69.25565183687286,71.97308266561245,89.39403687731007,72.06229910472683,69.54366401796308,231,86
51,53.96296843362105,51.21750216900737,57.81952939737157,56.38927668369657,50.31376022002933,56.29696309627406,163,102
52,45.308158063224816,32.14406778634929,35.5477741504259,45.1077353954147,33.02897473323881,34.86328987134648,113,54
53,35.91352804247767,33.04020799309961,31.04626396442271,35.94630227553288,33.25627975523266,30.79741796923446,100,54
54,47.0910697619023,46.95364604820854,45.955284189889156,48.494010286897435,46.41569743841361,45.09029227468896,140,62
55,83.65292636005253,72.74145864366602,72.60561499628143,83.83377854780757,73.3558846051505,71.81033684704197,229,99
56,60.94941510014472,45.03715937023871,45.013425529616576,60.45498728439141,46.54066638907077,44.00434632653779,151,85
57,75.74325684303209,53.2217936702459,55.034949486722,74.93239045306083,54.10010050104131,54.96750904589782,184,93
58,100.22812929452208,82.65612867625399,85.11574202922392,100.57696074913889,83.82767038821764,83.59536886264344,268,97
59,71.95628606258963,54.25065037516088,51.79306356224956,70.30760876449648,55.81637468170482,51.87601655379872,178,74
60,72.06060962553944,65.11322953112679,64.82616084333378,73.358378816796,65.63436739438795,63.007253788816016,202,87
61,109.27064325298711,87.53445270357071,88.1949040434422,107.48395831548002,90.32791206849272,87.18812961602723,285,84
62,164.19688657385544,105.742416056413,104.06069736973153,153.93045300067305,112.0568510423169,108.01269595701,374,90
63,42.65637040598025,37.209664404933,38.133965189086766,43.020049377948524,37.36568383610321,37.61426678594823,118,72
64,60.10581740699235,45.647242074582714,50.246940518424935,59.71074253602695,47.01429398445695,49.27496347951609,156,81
65,37.987974336506454,38.10628462004449,38.905741043449055,39.96450879996224,37.870227680932345,37.16526351910541,115,62
66,92.09531130907766,84.22550710458083,80.67918158634156,94.20960167004182,84.63470250920696,78.1556958207512,257,111
67,62.41703730662077,42.54314666914436,43.03981602423487,62.96190008872076,43.46695654535443,41.57114336592477,148,88
68,41.27904655276507,35.107767063215206,34.61318638401973,41.04072417509505,35.697444938126026,34.26183088677892,111,59
69,43.81473508865494,34.48224510316173,32.70301980818333,43.55162989783036,34.984530936842845,32.463839165326775,111,66
70,54.488367291751715,38.22164691640558,36.28998579184274,53.56482289431505,38.215318574184614,37.219858531500336,129,69
71,76.33004448000835,57.326567324623994,55.343388195367694,75.41999819668314,58.5076320553707,55.07236974794617,189,94
72,80.43050996380136,52.89208605672748,54.677403979471116,80.84543390095997,53.49780701214814,53.656759086891945,188,109
73,74.49294394430241,63.53021315410133,64.97684290159627,75.61990270171547,63.60543114652541,63.77466615175911,203,94
74,91.01143565150247,74.39896985537497,73.58959449312256,90.75204081449951,75.61348139948743,72.63447778601311,239,110
75,100.45099131056742,69.12226147282297,70.42674721660956,97.57379148946944,71.25323064059398,71.17297786993656,240,101
76,46.60929631770037,37.82222446275525,40.56847921954437,47.083258990488446,38.7295163293002,39.18722468021134,125,73
77,48.613880357286476,33.40705679150848,33.97906285120505,48.49146408414827,33.8390170586731,33.66951885717866,116,64
78,136.95263524573105,102.26943844733611,106.7779263069328,129.80356578598764,106.89540891827924,109.30102529573313,346,140
79,97.80307669991683,94.60538704313551,88.5915362569476,100.49577662745111,94.13932407655619,86.36489929599261,281,83
80,86.4148631988933,66.23293571383012,67.35220108727661,86.11112697085011,67.16017252344176,66.72870050570816,220,83
81,68.39025784601314,60.545113779228394,53.06462837475849,69.7042636516517,58.81792448478433,53.477811863563986,182,88
82,69.05748364841948,51.53741569424101,51.405100657339545,69.03303857962588,52.14103061085173,50.82593080952238,172,89
83,85.96237116705534,61.44468722982177,64.59294160312291,83.88110727809655,62.89723108086212,65.22166164104128,212,71
84,58.254479662039536,45.554429003004486,46.191091334955985,57.124490454942,46.620451887860774,46.255057657197234,150,73
85,141.38679947123805,106.91541228647668,106.69778824228531,138.44550748887832,108.51569201645181,108.03880049466979,355,118
86,44.2346559536349,32.22424963325631,32.541094413108766,43.45116665656822,32.766412950622616,32.78242039280919,109,71
87,81.65888507026999,59.34168456097439,67.9994303687556,80.70603998270668,61.11983557417124,67.17412444312208,209,75
88,39.72206784426877,34.639623178898525,34.6383089768327,40.04831705762263,35.05820192627613,33.893481016101205,109,57
89,59.469063864892675,44.939475142594596,45.59146099251273,58.45508590044748,45.86925577695351,45.675658322599,150,68
90,137.62296041831996,109.17364152963047,117.20339805204956,136.87771831815007,110.8436077100343,116.27867397181552,364,112
91,64.36864313442231,56.765597786486246,54.86575907909145,65.16168256902667,56.650060610163074,54.1882568208103,176,83
92,56.23633167810254,47.42150390352591,45.342164418371546,56.0877591713509,46.815456109495415,46.09678471915368,149,69
93,104.64913909423802,77.99208683271323,83.35877407304872,101.26781820906443,81.41681673361894,83.31536505731665,266,95
94,75.74325684303209,53.2217936702459,55.034949486722,74.93239045306083,54.10010050104131,54.96750904589782,184,93
95,94.3506904537123,66.57180211883623,68.07750742745138,93.48682694234279,68.17148824117318,67.341684816484,229,84
96,77.35759141862415,64.76279384518728,64.87961473618856,77.41700886498818,65.46989863080141,64.11309250421039,207,92
97,89.68798997361004,71.62705958499502,73.68495044139492,88.84237281843598,72.92861813990757,73.22900904165644,235,91
98,81.12832144504826,59.01619444936701,64.85548410558474,80.54315646456796,60.43272608313361,64.02411745229837,205,94
99,117.63286376361893,88.70610690877302,84.66102932760803,115.1957260996742,89.89806310239682,85.90621079792889,291,77
100,58.64989134045459,47.970666694969715,48.37944196457569,58.4488620689306,48.608431335368756,47.94270659570065,155,76
101,30.06294827241606,28.738176808248518,29.198874919335417,30.481727195544316,29.151932284326026,28.366340520129654,88,49
102,75.9831108587358,56.3894348160945,55.62745432516968,74.0182942892325,57.91500427915087,56.066701431616615,188,72
103,36.747234556722695,34.062151249597065,32.19061419368023,37.453252855813695,33.95923905024544,31.58750809394085,103,58
104,91.55958780734032,75.78244530832471,72.65796688433502,90.67416535622424,76.7630183250193,72.56281631875646,240,102
105,43.260465908675386,33.23816963162971,31.501364459694884,42.72369654330846,33.646634598479814,31.629668858211726,108,67
106,93.27059914671214,82.74823155456693,85.98116929872091,93.06514284314574,84.86339078328044,84.07146637357383,262,89
107,53.372060326399904,44.62675674502461,42.00118292857549,51.666845238680914,45.816656309363296,42.516498451955755,140,65
108,42.25899463888405,33.75436828740781,32.986637073708124,42.64485108481873,33.76752605631548,32.5876228588658,109,70
109,97.36444763886236,67.27425682583635,68.3612955353013,98.0620566296897,68.02038840451861,66.91755496579177,233,110
110,59.802669312763086,53.616325481136315,54.58100520610062,59.66028625465348,54.53349500115517,53.80621874419135,168,64
111,49.25462640803969,38.135105646735454,35.610267945224855,48.61535490756353,38.55478434005467,35.82986075238181,123,59
112,56.69014037867509,35.95687154038024,36.352988080944655,55.817702617634794,38.35889031416873,34.823407068196474,129,68
113,56.835780810236265,50.04200132082591,48.12221786893783,57.88945608040268,49.882156965755904,47.22838695384144,155,66
114,85.86197147305042,79.2953517223935,72.84267680455605,85.20752512236123,79.33005260787479,73.462422269764,238,90
115,84.61855268229618,72.53944548843035,71.84200182927349,85.36537891470711,72.7797538356406,70.85486724965227,229,102
116,62.73636218725784,54.99315273228744,53.27048508045472,61.67709286058371,56.03859076821714,53.284316371199104,171,65
117,54.377137103006525,37.15535338102611,42.46750951596737,51.997335240528756,39.057837307781284,42.94482745168997,134,60
118,56.91295254119817,42.02869882096068,42.05834863784115,56.191816391846004,43.5081014570174,41.300082151136635,141,77
119,94.29517010714909,74.22458972688639,80.48024016596443,91.09907318479775,77.59309532672725,80.307831488475,249,95
120,151.5884067918982,112.13848164630922,102.27311156179259,142.85393712851277,120.34876198083523,102.79730089065197,366,111
121,88.12944232809267,71.66935656391311,68.20120110799422,84.58165482135436,74.77410334751661,68.64424183112902,228,88
122,109.8422369504501,95.46141784188073,95.69634520766924,109.05119468765908,97.6757954187172,94.27300989362372,301,100
123,40.482831566395156,37.12204715363732,37.395121279967505,41.052954946993125,37.26933780761292,36.677707245393975,115,71
124,74.43138344204463,62.01576290537865,61.55285365257676,74.86851415574571,61.70934110395214,61.42214474030209,198,95
125,99.0157224595955,82.06202124072814,80.92225629967632,96.29539177648942,84.62595608360301,81.07865213990755,262,76
126,69.51028830729604,57.498732295596945,57.99097939710707,70.25831952141746,57.69580496447545,57.0458755141071,185,95
127,67.06800767304007,57.468967020616226,62.46302530634369,67.91115700038942,58.480942465255005,60.607900534355586,187,102
128,44.72706139651977,34.32123079635822,34.951707807122006,45.487131586793105,34.48285144799738,34.03001696520949,114,68
129,50.66243514141434,35.76486665818113,37.572698200404545,50.06821489627441,36.60920909394478,37.322576009780825,124,81
130,65.70799686581232,56.53490147244373,54.75710166174395,66.3863907306172,56.391968321606,54.221640947776805,177,77
131,75.92138148091415,69.10425139985006,65.97436711923577,77.79481621900628,68.3752226428171,64.82996113817664,211,90
132,108.21818159369437,88.2329744226735,87.5488439836321,107.07690353553161,91.669414901103,85.25368156336543,284,97
133,48.47867538810056,40.61801861622913,41.90330599567032,48.40841450924873,41.87202702585061,40.71955846490066,131,65
134,57.881834489310414,42.730054616926544,46.38811089376299,58.169113344769926,43.89558540655942,44.93530124867068,147,84
135,71.58652529077878,58.46123065126908,58.95224405795213,71.1636107071052,60.156175101822306,57.68021419107252,189,88
136,57.19906745234137,48.556942677406575,49.24398987025205,57.20173241785005,49.51394905086906,48.28431853128088,155,69
137,74.4822585009216,61.620540561937666,63.897200937140724,75.05544659985881,61.086244637286974,63.85830876285422,200,110
138,56.686672622016374,60.47021250456871,53.843114873414926,57.65432545321079,60.67546179972383,52.67021274706536,171,98
139,29.158131860925884,34.959262368219925,30.882605770854195,29.883226088195915,35.18725734120585,29.929516570598242,95,70
140,37.89517088812576,94.33415511919398,39.77067399268023,39.2776892746633,90.90697891998421,41.81533180535249,172,86
141,50.10920486308423,57.95528458729037,54.93551054962538,50.47857125183873,58.23828761009283,54.28314113806842,163,71
142,36.066458911391194,44.488750212380545,36.44479087622824,35.83636249300128,43.29410623423115,37.86953127276756,117,59
143,104.07507943826087,130.03614754873522,118.8887730130038,110.36757131182517,125.88242818598717,116.75000050218766,353,126
144,68.96124851338679,69.19612754310776,62.84262394350541,70.1842706123069,69.32591483152547,61.48981455616763,201,90
145,66.50835318447182,67.11469711503672,64.37694970049148,67.56603751615536,67.92973872401622,62.50422375982842,198,89
146,39.52353967506601,44.317056078709946,40.159404246224035,40.37697386445574,44.40076031849746,39.22226581704682,124,64
147,93.04804168710623,86.84296036323869,79.10899794965506,95.57584215830009,86.15965413200234,77.26450370969751,259,84
148,28.334117660263544,32.10509320273106,30.560789137005386,29.28523776698122,31.542230360439984,30.172531872578794,91,60
149,110.59534346778628,114.00300429945165,106.40165223276196,114.59986026658545,113.21541877388728,103.18472095952723,331,82
150,72.98072447380898,90.15969141238065,70.85958411381041,76.6064511530581,87.298047720675,70.09550112626685,234,96
151,93.0502065079962,101.41579818946477,87.53399530253901,95.58207934730585,100.33220301447899,86.08571763821507,282,98
152,105.35984255868054,118.98241124936159,89.65774619195784,108.38059989739156,112.75830481840114,92.8610952842073,314,75
153,30.17126724455114,39.16220888999464,32.6665238654542,31.116796475122758,38.335325397127676,32.547878127749556,102,61
154,46.04962182205022,47.977021618808216,43.97335655914158,47.25781344711137,47.664346961544744,43.07783959134386,138,68
155,61.673009106419286,76.91521604524014,60.41177484834052,61.97609242926136,76.82375853482833,60.200149035910265,199,83
156,74.28358332783966,88.00258127706311,77.71383539509714,78.21318682226996,85.92773166258394,75.85908151514609,240,90
157,50.174242465389675,57.848199143932085,50.97755839067824,51.652203319751294,56.41033643996781,50.93746024028092,159,70
158,51.945395825422715,95.96001838904012,71.09458578553716,55.42566135041505,90.57556708127053,72.9987715683144,219,88
159,45.99379503599286,55.277074535154725,48.72913042885238,47.54623100132147,55.26126360747001,47.19250539120852,150,69
160,50.23080248492165,60.01836021757912,48.75083729749925,50.85661680233006,59.13497562604686,49.0084075716231,159,67
161,65.04023649088408,76.04120185861609,63.9185616504998,66.58062080506213,75.63789314780244,62.781486047135445,205,89
162,84.90538084311655,87.2173640280144,80.87725512886908,87.12553156447255,85.55176534679602,80.32270308873139,253,96
