,0,1,2,3,4,5,6,7
0,47.14399425358727,31.110384553867338,29.74562119254537,43.82850964031663,33.211516251068204,30.95997410861518,108,44
1,59.434787876735044,49.41661045827936,46.148601664985605,59.24857513697602,49.908950293672575,45.842474569351424,155,70
2,80.26903409305271,65.9121991317642,67.81876677518311,80.4266301431207,66.80740181640542,66.76596804047384,214,94
3,76.62439658064193,70.00251966307795,64.37308375628017,76.49317363392272,70.21121497895138,64.29561138712585,211,90
4,66.60058948235995,50.007718972144,46.391691545496045,65.66475446583522,50.116857502067205,47.21838803209758,163,78
5,64.31716808419664,53.35463758745006,54.32819432835327,65.16463623602962,53.69728248821404,53.13808127575632,172,80
6,43.861711610237066,33.54232573015858,33.59596265960433,43.28429058449775,34.42041664434351,33.29529277115874,111,65
7,83.02363821803563,82.37704614880741,73.59931563315692,83.92139703138604,82.01850221331938,73.06010075529454,239,83
8,47.40190096049012,41.68174850507183,43.91635053443803,47.96030770095091,42.32306462536009,42.716627673688976,133,66
9,49.87501650564662,41.585608195237185,41.53937529911619,49.45014090388265,42.72489530377447,40.82496379234289,133,60
10,70.27810679710402,61.025197829526796,58.696695373369195,70.46986305720249,62.856360015134456,56.67377692766302,190,85
11,84.75674575519436,70.8440717310168,69.39918251378887,83.73232235412011,71.51372944035015,69.75394820552975,225,61
12,85.49542563333948,68.77731696839562,71.72725739826491,84.91926092258969,70.83049219057084,70.25024688683945,226,101
13,83.65266675485081,71.3481584304506,72.99917481469858,84.70772395941272,71.55294333695251,71.7393327036347,228,90
14,60.17416114008008,52.183915032660856,53.641923827259035,59.147936379429005,54.088698082428586,52.763365538142416,166,46
15,76.7916919995911,63.121018849465315,60.087289150943626,76.48924635924064,63.47701392881502,60.03373971194433,200,102
16,76.40149256856847,69.18564029111604,64.41286714031548,77.74273528463156,68.33583418669197,63.92143052867646,210,103
17,116.83816141921133,101.61659120469557,97.54524737609319,115.52045965061127,103.62963105807867,96.84990929131006,316,99
18,58.604164744398304,47.41965806556559,45.976177190036104,59.369932451823125,46.971532929080965,45.658534619095924,152,81
19,48.35002555528119,47.22914130207122,48.42083314264758,49.18685301135506,47.34975707446384,47.46338991418112,144,77
20,42.62826426915106,44.39486209790156,44.976873632947374,43.610201181928865,43.51973192778996,44.87006689028117,132,65
21,86.3854520003093,69.12961325142899,66.4849347482617,85.18074773250193,70.3283846200162,66.49086764748183,222,88
22,89.03468703812517,73.25323494385324,74.71207801802159,84.52816398781178,75.28739530901066,77.18444070317756,237,100
23,57.884312083420355,48.62172491554767,47.49396300103198,57.78104905876248,50.228702544427286,45.990248396810244,154,75
24,73.55196737591233,63.77736311314326,64.67066951094438,71.48030059171357,65.78329319607145,64.73640621221497,202,65
25,60.92303624791233,42.613428719984626,45.46353503210304,60.21588762262359,43.314583531309395,45.46952884606701,149,89
26,63.57934297627313,54.09541195598962,52.32524506773726,62.439294034228915,55.43843768194499,52.12226828382608,170,79
27,49.4976588426422,44.84282405769265,43.65951709966513,49.11767297371983,45.44606740590911,43.43625962037107,138,55
28,63.501686817600806,56.46327933383667,57.03503384856254,64.03787041645137,56.90913861181291,56.05299097173569,177,86
29,54.81361055725626,38.92954965501878,36.25683978772496,54.214721960931534,40.27343906075618,35.51183897831227,130,82
30,36.980753433746806,31.625581018207573,29.39366554804563,35.87456389924191,31.91665529594996,30.208780804808136,98,54
31,55.38616272473922,50.71189148304919,46.9019457922116,56.14437833717713,50.316813791403746,46.53880787141907,153,79
32,77.28779321936376,63.97709033544335,63.73511644519293,77.2352151616834,63.5021818263393,64.26260301197725,205,91
33,106.40764359544772,62.91985603240899,61.67250037214328,106.40698039294347,65.02059308938657,59.57242651766996,231,128
34,53.52464718966248,47.27418571640258,47.201167093934934,54.96405749700511,47.129190309578,45.90675219341688,148,83
35,55.5641490696636,49.33559418147891,49.1002567488575,56.2746279522294,49.109301504875845,48.61607054289478,154,93
36,66.4699412031996,52.917364493914484,51.61269430288593,66.36752565156141,53.503850088911186,51.12862425952739,171,92
37,77.10914611134018,60.62097328483509,59.26988060382469,75.9355879788451,61.82070033154337,59.24371168961152,197,63
38,52.59100630153303,42.20214301115413,44.20685068731286,52.8645018633465,43.032024621207746,43.10347351544576,139,82
39,42.45973518964449,37.46607455305193,36.07419025730359,42.19970127444899,37.57495838296814,36.225340342582854,116,65
40,64.67005813289518,49.75531853997303,47.57462332713179,64.30364669684276,50.206725371386256,47.48962793177099,162,80
41,132.2201727410754,105.19270788835384,100.58711937057073,127.56798659705414,107.07207774943288,103.35993565351295,338,93
42,52.59391015265699,43.23589335382744,44.170196493515576,52.76164867231692,43.67916287722866,43.5591884504544,140,61
