,0,1,2,3,4,5,6,7,8,9
0,29.06217879657455,25.198194621498434,24.013217182322606,24.726409399604403,29.48041035846719,25.041181996330746,23.76970840454262,24.70869924065944,103,58
1,53.660814319513044,48.073138741317145,50.395980059253,49.87006687991677,55.09234713906876,49.206960076831265,48.81572138364652,48.88497140045342,202,87
2,49.66446512545362,42.22179071837761,41.12815294890305,42.9855912072657,50.37027058281665,42.89537629869487,39.95738169656384,42.77697142192464,176,83
3,33.73418423075018,26.22101298867372,24.21146425332179,26.833338527254348,33.53318142262544,27.58310773407674,23.748824578156395,26.134886265141443,111,65
4,77.98490912671124,55.801271717779805,53.289845794633656,55.9239733608753,77.53060003981349,58.1256031745688,51.056869303279306,56.28692748233835,243,80
5,29.272071347818372,23.722736723162768,21.96756884540582,24.037623083613056,29.249353029060316,23.861911748648343,21.22744501149676,24.661290210794583,99,62
6,47.74509541309785,32.51136924457119,32.349398221726034,35.39413712060491,45.60750768143987,34.35393074378551,32.497121990668575,35.541439584106044,148,66
7,117.83963334077197,100.33532845344715,83.60389262573943,104.2211455800415,115.9182805164904,102.74255397553675,84.54291573002811,102.79624977794471,406,108
8,82.78614607425826,52.062309083491634,48.42023870913964,56.73130613311051,80.75293288606846,52.99689693999284,48.405107390393,57.84506278354574,240,101
9,58.296475856427136,45.35821419817869,40.53412088823838,45.81118905715577,58.41714695783599,46.07885565552971,40.20122092497663,45.3027764616577,190,113
10,36.51837385987002,27.476246266392806,22.457073956201615,27.548305917535547,37.11363922142395,27.51749286905305,22.74874652725234,26.620121382270653,114,68
11,50.531329093846495,42.969528587375315,47.01875798623206,43.48038433254611,51.69851834179871,44.01225938179681,44.62526960682405,43.663952669580446,184,94
12,45.764647637546,32.38796687459643,29.257476955949087,33.589908531908485,45.02569055441319,33.554838976948396,29.509399625860034,32.91007084277838,141,77
13,42.50424582421597,36.820796442022804,31.25818581722727,38.41677191653394,43.761407831071104,37.660513344829695,30.494025331091073,37.084053493008135,149,83
14,42.783024888361744,34.03003229997776,30.913105965301803,33.273836846358726,42.14726756571361,35.290717929032134,30.6201385372552,32.94187596799907,141,73
15,85.58601474638789,55.98601617278477,49.051155144824286,62.37681393600307,83.92493973310705,57.018565077710605,49.92450226820064,62.13199292098162,253,125
16,48.07906738962015,34.83108481819026,33.466953084417085,35.62289470777249,48.33957603509811,34.751347907524675,33.55864151087082,35.35043454650638,152,81
17,47.093183813732885,33.17168476003512,30.07588801391193,36.65924341232008,47.38362070510622,33.86106803787851,29.48175919860755,36.27355205840773,147,84
18,68.05904869267894,56.71897128603905,55.21614898126224,56.00583104001974,67.00295414930589,58.21322166016874,54.35792127755715,56.42590291296821,236,100
19,52.013766660743876,37.65162572507705,36.93207515639904,35.402532457780005,50.769305026527505,40.0088910939093,36.219405598989,35.002398280574226,162,83
20,54.31928354028803,38.215719467479666,36.34420476580282,42.12079222642949,54.27154092437436,39.112288446953144,36.57918418308928,41.03698644558323,171,92
21,40.70862211545131,28.552761534186004,26.076103017885412,29.662513332477264,38.68361712182815,29.558999767475783,27.820020085349473,28.937363025346595,125,65
22,92.3641021843557,44.92123913740754,43.85255264312288,49.862106035113875,91.94462057664929,46.48775684708763,44.40054825390266,48.16707432236037,231,128
23,36.8006054707409,25.837167945616773,21.836682924825414,28.52554365881692,36.63761779955954,25.682920859320337,22.68069664759481,27.998764693525306,113,54
24,43.45955591548605,30.125648401786396,26.492565144710028,33.922230538017516,41.60494556006455,31.618909724952093,26.694471441837962,34.08167327314537,134,60
25,102.37172730464872,62.4779093239772,55.75929448377305,61.391068887601016,97.8687560681876,65.27671955930109,55.976161502037016,62.878362870474284,282,97
26,52.54030929816606,37.518917326606406,37.12589455979445,35.814878815433104,52.376415052718095,38.188406157289755,36.493293930613746,35.94188485937841,163,66
27,85.58516609628686,72.59467385617702,69.38324284795486,73.43691719958129,84.41910615952548,74.09311095205092,69.93784408291812,72.54993880550539,301,100
28,29.344969335881107,26.176321232334065,24.401028033876415,23.07768139790843,29.83355709053682,25.813671956433463,24.07074914484716,23.282021808182567,103,44
29,46.36460791887237,38.75650924167116,32.81114584479013,37.067736994666305,46.10735463674542,38.26773249746459,33.90540942793661,36.71950343785334,155,76
30,66.54478632367028,60.64586998250185,55.528702083539834,55.28064161028806,65.80465418680417,61.0981823173151,55.632523628050315,55.4646398678304,238,90
31,49.180124504897556,43.19611725112351,41.007809436612995,43.61594880736597,49.99823122261046,43.94690029905362,39.82227857323696,43.23258990509896,177,86
32,89.93707974507562,80.3777884961415,69.82173863813777,75.86339312064501,88.28860005003246,81.75877954822411,70.14102640333289,75.81159399841061,316,99
33,32.786722311648056,34.245275123363825,33.52658720701038,31.44141535797773,33.604800195013205,33.156585880976365,33.33615040494994,31.902463519060497,132,65
34,72.03641964965605,58.43635667265503,51.69126971013132,54.8359539675576,68.591378895487,59.72173522857908,52.690745012820116,55.99614086311384,237,100
35,55.26772167652264,47.580096168747474,44.53313110011027,48.61905105461961,55.64124096578969,47.91541854807561,44.22474624702669,48.21859423910807,196,91
36,57.71538759773496,40.277551640537254,35.333548275449395,44.67351248627841,58.05494251036337,41.579056923645204,34.352660126943675,44.013340439047774,178,105
37,51.77380790972829,34.1247964359054,32.58496718934294,37.51642846502338,51.26146366132487,35.08206488593508,33.13978876787894,36.51668268486111,156,71
38,36.16646623208142,31.747637530330003,32.02287525130246,31.063020986286126,36.21910747069966,32.63370666765319,31.81379033529495,30.333395526352188,131,65
39,54.50601073129703,37.56530264547135,33.55758514870086,36.37110147453077,54.20544145908428,38.091848787416914,33.28802446888439,36.41468528461442,162,80
40,37.891593674490046,30.477186334902765,24.131007688752693,32.500212301854475,38.59121084401643,30.24131277166677,25.231715459375994,30.935760924940798,125,73
41,37.0674631623373,30.86574989329806,33.815025567936004,31.25176137642862,37.17437276456638,32.156595102133444,32.29261706651765,31.376415066782535,133,60
42,46.64080372635743,41.2240601236817,41.166963581761514,40.968172568199364,47.117098946341734,41.42840952666757,40.82822238886562,40.62626913812504,170,75
43,75.64915835760031,64.384327005639,55.78850327205383,61.17801136470687,76.95280023905694,64.5206841070263,55.30813380076375,60.21838185315297,257,111
44,50.25663750867377,32.106876204777436,30.834576114703047,32.801910171845755,47.75128441338914,32.37410026928175,33.04601047597091,32.8286048413582,146,73
45,95.53544744488431,88.31205027390514,75.92860381576754,79.22389846544294,92.36481757963801,88.04256529132783,76.78578237616645,81.80683475286773,339,118
46,56.65717351951907,46.21598476816251,41.86934669702383,45.25749501529456,55.92032519867635,47.7691196376733,42.19515718725196,44.115397976398405,190,85
47,33.99601644325323,28.55822259965633,27.3093729249738,28.13638803211664,34.5627380571603,29.104299575286678,26.127567182060385,28.20539518549262,118,72
48,70.90998208691518,45.28383047076786,46.250091017814896,52.556096424502094,69.73258371103782,47.106664143739984,46.29142701605749,51.8693251291647,215,72
49,88.98425895398807,64.15649434672227,61.45463595231484,69.40461074697485,87.5841294157361,67.02045091888301,60.20068886165597,69.19473080372494,284,97
50,66.7105028282454,52.39484532920998,50.65324712008823,55.24140472245639,68.09622548348189,52.402349688283756,49.33268196311178,55.16874286512255,225,61
51,94.41230876107066,64.7658890692098,65.42346772143792,66.39833444828156,90.75315640891617,65.49977467419917,67.50969745948285,67.23737145740184,291,77
52,27.857855272557444,24.719803712015175,22.477603482114404,24.944737533312985,27.69681003080829,24.844648427378633,22.87877757354325,24.579763968269848,100,54
