,0,1,2,3,4,5,6,7,8,9
0,28.06403914043539,24.763652334765485,25.349778234890316,24.822530289908812,28.43992625418588,24.660908815651947,25.19086530614326,24.70829962401892,103,58
1,37.142438977963835,28.760122746147633,24.570447484336427,28.526990791552084,36.24928911665954,31.5093868771982,23.815761795499967,27.425562210642287,119,61
2,55.16454701890961,46.11980403967962,50.39385776161441,50.321791179796335,56.338697995022294,47.20540102782781,48.96679973718369,49.48910123996615,202,87
3,50.02778053025208,39.540354206580105,43.73016679800022,42.70169846516761,50.69527690827189,40.39238638081805,42.46086704199167,42.451469668918364,176,83
4,102.55276982158016,78.31082030662671,76.87812164720613,80.25828822458699,99.14160475333843,79.95593017879447,77.26594554354818,81.63651952431884,338,93
5,33.86358102471321,25.298892903613012,25.468170930086107,26.36935514158768,33.29364175279717,26.494779219435383,25.26535923259547,25.946219795171988,111,65
6,77.11933160478878,55.27676206765662,56.62351585563174,53.98039047192288,77.53347916331421,57.73795404780369,52.37937303166918,55.34919375721293,243,80
7,30.281474528066106,23.439495293998558,21.60102827175163,23.678001906183706,30.281086739528916,23.116692431880274,21.139802733773177,24.46241809481762,99,62
8,46.60050706715364,32.08990435383603,33.61344780559791,35.69614077341241,45.54258714354371,33.43940942809025,33.458971976874764,35.559031451491265,148,66
9,115.56417007373658,95.87994142451379,92.39131773568586,102.16457076606385,113.46467674597477,97.71239924030814,93.4344499822964,101.38847403142067,406,108
10,38.97996995541265,33.969406313456645,31.24115383682679,33.80946989430394,38.42380009148862,34.39129504539486,31.886387515308726,33.298517347807795,138,55
11,85.4042118912509,52.03422448668619,46.978783860594554,55.58277976146833,82.98006469893777,53.35031450989822,47.37816710640996,56.29145368475399,240,101
12,35.33615298784919,27.20733545333083,24.245899740116766,27.210611818703228,36.02504421496285,27.267300827833242,24.392087788986416,26.315567168217477,114,68
13,43.951744016992755,32.667442836451045,31.628840005547357,32.75197314100885,42.55111688467506,34.17502865168877,32.281500254880854,31.992354208755323,141,77
14,42.516199359426345,36.61257708697423,30.795591770976287,39.07563178262314,44.178743152072045,37.23517272590693,29.832648393190144,37.75343572883087,149,83
15,46.932757203760325,34.71737333077911,33.969231991446904,36.38063747401366,47.274213467779944,34.89484344337353,34.198364097922195,35.632578990924316,152,81
16,66.9623815137021,56.612945104902025,57.23379557413342,55.19087780726243,66.71547817461591,57.97377730205007,55.96294697286591,55.347797550468066,236,100
17,52.88081950354687,37.35100929189749,38.58371741902911,42.18445378552654,53.166619655920705,39.07591454314051,37.74963058948006,41.00783521145872,171,92
18,42.02344311933349,25.964607931406288,26.645826341899095,30.366122607361124,40.362913422299236,27.270757664413306,27.39879218708601,29.967536726201427,125,65
