,0,1,2,3,4,5,6,7,8,9
0,36.35593502730203,26.411782827766693,29.49783906400591,26.734443080925377,36.824610943413504,28.101719061582088,28.142600943245363,25.93106905175904,119,61
1,53.99084752939069,46.88971882836404,51.014888522334964,50.104545119910284,55.055022729652144,47.78566381460446,50.16883165451686,48.990481801226515,202,87
2,50.43467810179815,40.19589643917444,42.30491934141617,43.064506117611245,51.04431205280202,41.1380758919471,40.89907350841245,42.91853854683848,176,83
3,33.27753689271174,25.49876805031256,27.108650207957563,25.115044849018147,33.04043630726561,26.39143507062368,26.665526406699122,24.902602215411598,111,65
4,74.315972157416,55.2403427418739,56.81563019151257,56.628054909197516,74.09750635524587,58.00981900627254,53.28591694907224,57.60675768940935,243,80
5,29.164526544813757,23.566296098775393,22.13792754311568,24.131249813295174,29.124880491375617,23.20383646479534,21.636215486707112,25.03506755712193,99,62
6,116.0337204461145,99.11105848507684,89.91229571363063,100.94292535517806,114.60396041730104,100.66960678230899,89.98466853495584,100.74176426543414,406,108
7,56.892130539542514,43.97173536034919,41.93862936625176,47.197504733856526,56.86902299037927,45.24069806472187,42.55426122145555,45.336017723443284,190,113
8,35.132260103339824,26.93763798123375,24.330298215125048,27.599803700301376,36.203111823958,26.772200368724725,24.684305197578567,26.340382609738718,114,68
9,43.26566726645722,43.11006331692238,34.58584237029323,40.038427046327186,43.69317809030094,42.821436379475216,35.28233842997439,39.20304710024945,161,80
10,49.70963247571447,41.151454487164045,48.85664427706546,44.28226876005606,50.9131699394314,42.47075652563728,46.37774061792266,44.23833291700863,184,94
11,42.661503399970194,33.46768419865514,32.98554949621717,31.885262905157486,42.458963377858076,34.60000963292757,32.61339149720856,31.32763549200581,141,77
12,42.941633417116044,36.02926263860099,32.42620639043661,37.60289755384635,44.15699169392595,36.34674793044377,31.61629939843332,36.87996097719697,149,83
13,79.42847117470357,57.91226759550373,52.71145905165798,62.94780217813473,77.45297988858766,58.85509282941151,54.42752511124833,62.264402170752504,253,125
14,46.86191747635942,34.211243133984134,34.38577766210639,36.54106172755006,47.44226047177082,34.610604668189445,34.26413768365699,35.68299717638273,152,81
15,66.83109868814527,57.18553998087359,56.74959051475251,55.23377081622863,65.64880691492033,58.626759026386395,56.46288600342358,55.261548055269685,236,100
16,51.63388456384972,37.98561885882015,37.042185523776425,35.33831105355369,50.39786390305886,39.995530991670805,37.309299735506656,34.2973053697637,162,83
17,51.990613153667084,37.7753512082517,39.78896397557793,41.44507166250328,52.186506541526214,39.21587773528427,39.13830352616373,40.459312197025795,171,92
